checking_status,duration,savings_status,employment,installment_commitment,age,credit_amount_log,monthly_burden,financial_stress_score,high_risk_interaction,target,credit_history_critical/other existing credit,credit_history_delayed previously,credit_history_existing paid,credit_history_no credits/all paid,personal_status_male div/sep,personal_status_male mar/wid,personal_status_male single,other_parties_guarantor,other_parties_none,property_magnitude_life insurance,property_magnitude_no known property,property_magnitude_real estate,other_payment_plans_none,other_payment_plans_stores,housing_own,housing_rent,foreign_worker_yes,purpose_risk_low_risk
0,9,3,4,2,31,7.786136437783072,267.3333333333333,3,0,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
2,39,2,1,2,32,9.372544251851037,301.53846153846155,4,0,0,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False
3,12,3,4,3,55,7.8551570058813445,214.83333333333334,6,0,0,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
3,36,3,2,3,46,7.761744984658913,65.22222222222223,6,0,0,True,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False
2,12,3,0,1,46,7.1098794630722715,101.91666666666667,5,0,1,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,True,False
0,24,0,2,4,43,7.324489979348532,63.166666666666664,0,0,0,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False
0,18,3,3,3,39,7.295735072749282,81.83333333333333,3,0,0,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False
2,18,4,2,4,28,7.543273346705446,104.83333333333333,2,0,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False
0,24,3,3,2,27,9.065198986306513,360.3333333333333,3,0,1,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
0,14,3,2,4,27,6.688354713946762,57.285714285714285,3,0,0,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
2,18,4,0,4,43,7.9724660159745655,161.05555555555554,2,0,0,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
2,24,3,3,1,22,7.620705086838262,84.95833333333333,5,0,1,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False
0,24,4,1,4,43,7.6953031349635665,91.54166666666667,0,0,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True
3,15,3,3,4,27,6.960347729101308,70.2,6,0,0,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False
0,24,1,0,3,26,8.082093278178382,134.79166666666666,1,0,0,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False
1,12,1,1,4,28,6.84587987526405,78.25,2,0,1,True,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False
2,24,3,0,4,20,7.584773077612199,81.95833333333333,5,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
0,33,3,1,3,35,8.889308319842847,219.78787878787878,3,0,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True
0,12,3,4,4,42,7.737616282857904,191.0,3,0,1,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False
0,10,1,2,3,40,7.37650812632622,159.7,1,0,0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False
3,24,4,2,4,35,7.231287004327616,57.541666666666664,3,0,1,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False
0,36,3,0,2,35,8.672999642554437,162.27777777777777,3,0,0,True,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True
3,12,3,3,4,33,7.855544677915663,214.91666666666666,6,0,1,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False
3,18,4,2,1,23,9.044521887281242,470.6111111111111,3,0,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
0,21,1,1,1,31,7.931284761525891,132.47619047619048,1,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
2,18,4,2,4,33,6.949856455000773,57.888888888888886,2,0,1,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False
0,15,0,1,2,20,8.066835314417336,212.4,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
2,12,4,2,4,30,7.615298339825815,169.0,2,0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True
2,12,3,1,2,47,6.8658910748834385,79.83333333333333,5,0,0,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False
0,21,2,1,4,34,7.3727463664043285,75.76190476190476,2,0,0,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False
2,12,4,0,1,25,7.924072324923417,230.16666666666666,2,0,1,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False
2,18,3,2,1,21,7.930206206684683,154.38888888888889,5,0,0,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,True,True
0,28,3,0,4,29,7.917171988845776,97.96428571428571,3,0,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
0,18,0,2,4,46,7.047517221357296,63.833333333333336,0,0,0,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False
0,9,3,0,1,20,7.1808311990445555,145.88888888888889,3,0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
3,18,3,4,2,55,7.0825485693553,66.11111111111111,6,0,1,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
0,5,3,1,1,74,8.145839612936841,689.6,3,0,0,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False
2,24,3,2,2,29,9.335121088873489,472.0,5,0,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
3,6,3,4,4,36,7.5352967024440884,312.0,6,0,0,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
0,24,3,2,4,33,7.629975707027789,85.75,3,0,0,True,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False
3,9,3,2,3,25,7.667158255319148,237.33333333333334,6,0,0,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False
2,12,4,2,2,25,7.3031700512368,123.66666666666667,2,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False
0,6,1,1,2,23,6.493753839851686,110.0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False
0,24,0,0,4,37,7.160845906664299,53.625,0,0,0,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False
3,42,3,4,4,65,8.130059039992796,80.80952380952381,6,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False
1,12,3,3,4,26,6.413458957167357,50.75,4,0,1,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False
0,12,3,0,4,39,7.541683099882111,157.0,3,0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
3,12,3,2,2,30,7.390798521735676,135.0,6,0,0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
2,20,3,2,2,29,7.874739125171811,131.45,5,0,0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
0,12,3,0,4,41,6.579251212010101,59.916666666666664,3,0,1,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
2,48,3,2,2,30,8.536407410340042,106.16666666666667,5,0,1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
0,9,4,0,4,41,7.126890808898808,138.22222222222223,0,0,0,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False
3,36,3,3,4,34,7.519149957669823,51.166666666666664,6,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
2,7,3,2,2,35,7.854381210652365,368.0,5,0,0,False,False,True,False,False,False,True,True,False,False,False,True,True,False,True,False,True,False
1,12,4,0,3,55,7.261927092702751,118.66666666666667,1,0,0,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False
2,15,0,2,3,61,7.321849713788356,100.8,2,0,1,False,True,False,False,False,True,False,False,True,True,False,False,False,True,True,False,True,False
0,36,4,2,4,30,9.310638093291546,307.05555555555554,0,0,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True
0,6,3,2,3,29,6.251903883165888,86.33333333333333,3,0,0,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False
0,12,3,0,2,34,7.9229859587111955,229.91666666666666,3,0,0,False,False,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False
0,24,3,0,4,35,7.890208213109961,111.25,3,0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True
3,24,3,1,2,31,8.480114183174816,200.70833333333334,6,0,1,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False
0,24,3,3,4,29,7.893572073504902,111.625,3,0,0,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True
3,11,3,2,2,36,8.270269111436624,355.0,6,0,0,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,True,False
3,12,3,0,3,35,8.127699852817772,282.1666666666667,6,0,1,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True
3,6,3,3,4,27,5.840641657373398,57.166666666666664,6,0,0,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False
0,18,3,3,3,32,8.432724034789787,255.22222222222223,3,0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
3,36,3,2,1,37,8.19450550976564,100.55555555555556,6,0,0,False,False,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True,False
3,15,3,3,2,36,7.451241684987676,114.73333333333333,6,0,0,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False
2,12,3,3,3,34,8.012349639327795,251.41666666666666,5,0,0,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False
2,12,4,0,4,38,6.626717749249025,62.833333333333336,2,0,0,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True
0,18,3,1,4,34,7.576097340623111,108.33333333333333,3,0,0,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False
3,24,3,2,3,63,7.981049759665957,121.83333333333333,6,0,0,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,True
3,24,3,3,4,29,7.414572881350589,69.125,6,0,1,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
0,48,4,0,3,32,8.88723835429314,150.79166666666666,0,0,0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
0,33,3,2,2,26,7.9247959139564355,83.75757575757575,3,0,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
0,24,3,1,3,35,8.451053388911692,194.95833333333334,3,0,0,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True
2,24,2,3,3,22,8.03689677268507,128.83333333333334,4,0,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False
3,6,3,3,4,23,6.1070228877422545,74.66666666666667,6,0,1,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False
3,9,3,2,4,28,6.484635235635252,72.66666666666667,6,0,1,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
0,6,4,4,4,36,7.122059881629142,206.33333333333334,0,0,0,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True
2,18,3,2,4,33,7.1276936993473985,69.16666666666667,5,0,1,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False
3,18,3,3,1,26,8.043984431221553,173.0,6,1,1,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,True,False
0,39,1,2,4,24,7.851661177889265,65.87179487179488,1,0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True
1,24,3,1,4,25,8.547334348328224,214.66666666666666,4,0,0,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
2,12,2,1,3,39,6.945051063725834,86.41666666666667,4,0,0,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False
3,15,3,0,4,44,7.2991214627108,98.53333333333333,6,0,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
2,12,3,2,1,23,8.181440695719374,297.75,5,0,0,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False
2,24,3,3,4,26,7.091742115095153,50.041666666666664,5,0,0,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False
3,30,0,0,4,57,8.195057690895077,120.73333333333333,3,0,0,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False
0,15,0,1,3,30,6.8679744089702925,64.0,0,0,0,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False
0,12,1,2,4,44,7.059617628291383,96.91666666666667,1,0,0,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False
2,6,3,4,4,47,7.098375638590786,201.5,5,0,1,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False
0,12,3,2,2,52,8.032035314398824,256.4166666666667,3,0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
0,24,3,0,4,62,8.231642179973411,156.54166666666666,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,10,2,2,3,35,7.257707677160043,141.8,2,0,0,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False
0,6,3,2,2,26,8.165932137321585,586.3333333333334,3,0,0,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,True,True,False
0,12,3,0,2,26,7.5678626054638825,161.16666666666666,3,0,0,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
2,27,3,0,2,42,9.026297334283887,308.0740740740741,5,1,1,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False
0,6,2,2,1,27,7.121252453244542,206.16666666666666,2,0,0,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False
2,6,4,0,4,38,5.910796644040527,61.333333333333336,2,0,0,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False
3,12,3,2,3,39,7.660585461703256,176.83333333333334,6,0,0,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False
3,24,4,2,2,20,8.005367067316664,124.83333333333333,3,0,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False
2,36,2,3,4,29,9.10886120302633,250.94444444444446,4,0,1,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False
0,24,3,1,4,40,7.368970402194793,66.04166666666667,3,0,0,True,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False
2,18,3,0,4,32,7.171656822768514,72.27777777777777,5,0,0,False,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False
1,6,2,0,2,28,7.188412736496954,220.5,3,0,0,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False
3,24,3,3,4,27,8.046869510959576,130.125,6,0,1,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False
3,36,3,0,2,42,8.611411866655219,152.58333333333334,6,0,0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True
1,9,2,0,2,49,7.027314514039777,125.11111111111111,3,0,0,False,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False
2,24,2,3,4,38,7.104144092987527,50.666666666666664,4,0,1,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False
3,24,3,3,4,24,7.0967213784947605,50.291666666666664,6,0,1,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False
0,10,4,2,4,27,7.177782416195197,130.9,0,0,1,False,False,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True,False
1,15,1,2,2,36,7.766840537085513,157.33333333333334,2,0,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True
2,15,2,4,1,34,8.832149906002899,456.6666666666667,4,1,1,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False
0,24,3,2,4,28,7.254177846456518,58.875,3,0,0,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False
0,39,2,0,4,45,9.058237593766226,220.2051282051282,2,0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True
3,12,3,1,4,26,6.633318433280377,63.25,6,0,1,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False
0,36,3,2,2,32,8.452547997922705,130.16666666666666,3,0,0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True
1,15,3,1,2,26,7.89655270164304,179.13333333333333,4,0,0,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,True,False
2,12,3,2,4,20,6.373319789577012,48.75,5,0,0,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False
0,24,4,3,4,54,7.721348612617949,93.95833333333333,0,0,0,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False
3,6,3,1,4,37,6.413458957167357,101.5,6,0,0,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False
3,6,3,3,2,40,7.216709486709457,226.83333333333334,6,0,0,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False
0,36,3,3,2,23,8.871785969150645,197.97222222222223,3,0,1,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False
3,6,2,0,3,43,7.093404625868766,200.5,5,0,0,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False
0,6,4,0,4,36,6.55250788703459,116.66666666666667,0,0,0,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
0,24,3,0,3,44,8.613956859848546,229.45833333333334,3,0,0,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
3,18,3,2,2,24,8.068089626278244,177.22222222222223,6,0,1,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False
3,48,3,2,3,53,8.87066300440602,148.3125,6,1,1,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False
0,24,2,1,3,23,8.157370441186774,145.33333333333334,2,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True
2,18,3,2,4,26,7.01571242048723,61.833333333333336,5,0,0,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False
2,26,3,3,2,30,8.983063289380366,306.38461538461536,5,0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True
0,15,2,2,4,31,7.334981878871814,102.13333333333334,2,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
0,4,3,1,2,42,7.315883504509785,375.75,3,0,0,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False
3,36,3,2,4,31,7.741967899820685,63.94444444444444,6,0,1,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False
3,6,3,3,3,41,6.4967749901858625,110.33333333333333,6,0,0,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False
2,36,3,1,3,32,7.729295674310482,63.138888888888886,5,0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
2,15,2,2,2,28,7.875499292445208,175.4,4,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
0,12,3,2,4,41,7.315883504509785,125.25,3,0,0,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,True,True
0,24,2,1,4,26,7.179307969504034,54.625,2,0,0,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False
0,24,4,3,4,25,8.041091003708633,129.375,0,0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
1,21,3,3,2,33,7.749322464660356,110.42857142857143,4,0,1,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False
3,6,4,4,4,75,7.226209010100671,229.0,3,0,0,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False
2,18,3,0,3,37,8.19229373114764,200.66666666666666,5,0,0,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False
3,48,3,0,4,42,8.957252944288902,161.72916666666666,6,0,1,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False
1,18,3,3,1,45,8.022896869601457,169.38888888888889,4,0,0,False,False,True,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False
2,12,3,3,1,23,7.336285660021297,127.83333333333333,5,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False
0,24,3,0,4,60,7.617267813628347,84.66666666666667,3,0,0,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
3,30,4,0,4,31,8.756367559802975,211.66666666666666,3,0,1,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False
1,18,3,2,2,34,7.9603236291488395,159.11111111111111,4,0,1,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False
0,12,3,0,4,61,7.135687347028144,104.58333333333333,3,0,0,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False
3,24,3,4,4,43,7.195937226475569,55.541666666666664,6,0,1,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False
0,24,3,2,4,37,7.612336837167746,84.25,3,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
0,24,3,1,3,32,7.347943823148687,64.66666666666667,3,0,0,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
3,12,3,2,4,24,6.440946540632921,52.166666666666664,6,1,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
0,48,4,1,2,35,9.089189170412032,184.54166666666666,0,0,0,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True
0,12,4,1,4,23,6.904750769961838,83.0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False
0,6,1,0,2,45,7.467942332285852,291.6666666666667,1,0,0,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False
3,48,3,1,1,34,8.85366542803745,145.8125,6,0,1,False,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False
2,12,2,3,4,27,7.59890045687141,166.25,4,0,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
2,9,3,1,4,67,7.090076835776092,133.22222222222223,5,0,0,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False
2,12,3,3,2,22,7.194436851100335,110.91666666666667,5,0,1,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False
2,18,2,3,3,28,7.731492029245684,126.55555555555556,4,1,1,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False
0,21,4,2,1,29,8.517992871586802,238.23809523809524,0,0,1,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False
3,24,3,1,3,27,8.175547596021026,148.0,6,1,1,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
2,18,3,3,2,31,7.564757012905729,107.11111111111111,5,0,1,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False
3,24,4,0,4,49,7.994632311431825,123.5,3,0,0,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True
3,24,3,1,4,24,7.344072850573066,64.41666666666667,6,1,1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False
1,6,3,3,2,29,6.52795791762255,113.83333333333333,4,0,0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False
2,36,4,2,1,37,9.424644974623188,344.1388888888889,2,0,1,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
2,24,4,2,4,37,8.45807992692373,196.33333333333334,2,0,0,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False
2,24,2,1,3,23,7.348587530927593,64.70833333333333,4,0,0,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False
3,12,3,1,2,36,7.224753405767971,114.33333333333333,6,0,1,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False
0,24,0,0,2,34,7.8551570058813445,107.41666666666667,0,0,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
2,48,4,1,4,41,8.289037098278483,82.89583333333333,2,0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
3,48,3,2,3,31,8.818630229100354,140.79166666666666,6,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
3,24,3,3,4,23,8.081784206935001,134.75,6,0,1,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False
0,30,3,1,3,38,8.691986481789401,198.46666666666667,3,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False
0,24,4,4,2,26,8.600430789986293,226.375,0,0,0,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,True
3,15,3,2,4,22,6.693323668269949,53.733333333333334,6,0,0,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False
2,9,3,0,4,27,6.9874902470009905,120.22222222222223,5,0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
0,15,3,1,2,24,7.933438387627489,185.86666666666667,3,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2,12,3,1,2,27,7.983098940710892,244.16666666666666,5,0,0,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False
0,24,4,2,3,33,7.564238475170491,80.29166666666667,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
2,36,3,3,4,27,7.944846711001996,78.33333333333333,5,0,1,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False
0,24,3,3,4,27,6.843749949006225,39.041666666666664,3,0,0,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,True
2,18,3,0,3,30,6.963189985870238,58.666666666666664,5,0,1,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False
2,12,3,3,1,49,8.047189562170502,260.3333333333333,5,0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False
0,9,3,2,4,26,7.236339342754344,154.22222222222223,3,0,0,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False
2,36,3,3,4,33,7.776954403322442,66.22222222222223,5,0,1,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False
0,12,4,0,4,52,7.665753431861699,177.75,0,0,0,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
3,18,3,2,1,20,7.620705086838262,113.27777777777777,6,0,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
3,9,3,2,2,36,7.937374696163295,311.0,6,0,0,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,True,False
3,12,3,2,4,21,7.162397497355718,107.41666666666667,6,0,0,False,False,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True,False
3,18,3,2,4,47,7.1049654482698426,67.61111111111111,6,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False
3,12,3,0,3,60,7.717351272185329,187.16666666666666,6,0,1,True,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False
3,12,3,1,4,58,5.955837369464831,32.083333333333336,6,0,0,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False
2,24,4,2,4,42,7.583756300707112,81.875,2,0,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
0,21,0,0,4,36,7.360739903058278,74.85714285714286,0,0,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
